iteration,operation,algorithm,duration_ms,tracemalloc_peak_bytes,tracemalloc_current_bytes,payload_size_bytes,timestamp,environment
96,kem_keygen,Kyber512,0.008583010639995337,8960.0,86.4,,2026-03-27T13:29:31.544113+00:00,arm64-darwin
96,kem_encapsulate,Kyber512,0.009665964171290398,8960.0,86.4,,2026-03-27T13:29:31.544113+00:00,arm64-darwin
96,kem_decapsulate,Kyber512,0.01025001984089613,8960.0,86.4,,2026-03-27T13:29:31.544113+00:00,arm64-darwin
97,kem_keygen,Kyber512,0.00920804450288415,8960.0,86.4,,2026-03-27T13:29:31.544115+00:00,arm64-darwin
97,kem_encapsulate,Kyber512,0.00966701190918684,8960.0,86.4,,2026-03-27T13:29:31.544115+00:00,arm64-darwin
97,kem_decapsulate,Kyber512,0.008833012543618679,8960.0,86.4,,2026-03-27T13:29:31.544115+00:00,arm64-darwin
98,kem_keygen,Kyber512,0.012500036973506212,8960.0,86.4,,2026-03-27T13:29:31.544116+00:00,arm64-darwin
98,kem_encapsulate,Kyber512,0.012375006917864084,8960.0,86.4,,2026-03-27T13:29:31.544116+00:00,arm64-darwin
98,kem_decapsulate,Kyber512,0.011041993275284767,8960.0,86.4,,2026-03-27T13:29:31.544116+00:00,arm64-darwin
99,kem_keygen,Kyber512,0.008959032129496336,8960.0,86.4,,2026-03-27T13:29:31.544118+00:00,arm64-darwin
99,kem_encapsulate,Kyber512,0.009958981536328793,8960.0,86.4,,2026-03-27T13:29:31.544118+00:00,arm64-darwin
99,kem_decapsulate,Kyber512,0.008875038474798203,8960.0,86.4,,2026-03-27T13:29:31.544118+00:00,arm64-darwin
0,hybrid_sign_classical,RS256,0.8235000423155725,12389.4,1014.2,451,2026-03-27T13:30:16.834995+00:00,arm64-darwin
0,hybrid_sign_pqc,ML-DSA-44,0.08166598854586482,12389.4,1014.2,3342,2026-03-27T13:30:16.834995+00:00,arm64-darwin
1,hybrid_sign_classical,RS256,0.7913340232335031,12389.4,1014.2,451,2026-03-27T13:30:16.835061+00:00,arm64-darwin
1,hybrid_sign_pqc,ML-DSA-44,0.0831669894978404,12389.4,1014.2,3342,2026-03-27T13:30:16.835061+00:00,arm64-darwin
2,hybrid_sign_classical,RS256,0.7699169800616801,12389.4,1014.2,451,2026-03-27T13:30:16.835109+00:00,arm64-darwin
2,hybrid_sign_pqc,ML-DSA-44,0.14691700926050544,12389.4,1014.2,3342,2026-03-27T13:30:16.835109+00:00,arm64-darwin
3,hybrid_sign_classical,RS256,0.8023749687708914,12389.4,1014.2,451,2026-03-27T13:30:16.835119+00:00,arm64-darwin
3,hybrid_sign_pqc,ML-DSA-44,0.12020795838907361,12389.4,1014.2,3342,2026-03-27T13:30:16.835119+00:00,arm64-darwin
4,hybrid_sign_classical,RS256,0.8179579745046794,12389.4,1014.2,451,2026-03-27T13:30:16.835122+00:00,arm64-darwin
4,hybrid_sign_pqc,ML-DSA-44,0.09504100307822227,12389.4,1014.2,3342,2026-03-27T13:30:16.835122+00:00,arm64-darwin
5,hybrid_sign_classical,RS256,0.782917020842433,12389.4,1014.2,451,2026-03-27T13:30:16.835130+00:00,arm64-darwin
5,hybrid_sign_pqc,ML-DSA-44,0.09058299474418163,12389.4,1014.2,3342,2026-03-27T13:30:16.835130+00:00,arm64-darwin
6,hybrid_sign_classical,RS256,0.7837080047465861,12389.4,1014.2,451,2026-03-27T13:30:16.835132+00:00,arm64-darwin
6,hybrid_sign_pqc,ML-DSA-44,0.0957080046646297,12389.4,1014.2,3342,2026-03-27T13:30:16.835132+00:00,arm64-darwin
7,hybrid_sign_classical,RS256,0.8869579760357738,12389.4,1014.2,451,2026-03-27T13:30:16.835141+00:00,arm64-darwin
7,hybrid_sign_pqc,ML-DSA-44,0.10474998271092772,12389.4,1014.2,3342,2026-03-27T13:30:16.835141+00:00,arm64-darwin
8,hybrid_sign_classical,RS256,0.7888340041972697,12389.4,1014.2,451,2026-03-27T13:30:16.835142+00:00,arm64-darwin
8,hybrid_sign_pqc,ML-DSA-44,0.07545901462435722,12389.4,1014.2,3342,2026-03-27T13:30:16.835142+00:00,arm64-darwin
9,hybrid_sign_classical,RS256,0.8074170327745378,12389.4,1014.2,451,2026-03-27T13:30:16.835150+00:00,arm64-darwin
9,hybrid_sign_pqc,ML-DSA-44,0.10437500895932317,12389.4,1014.2,3342,2026-03-27T13:30:16.835150+00:00,arm64-darwin
10,hybrid_sign_classical,RS256,0.7921670330688357,12389.4,1014.2,451,2026-03-27T13:30:16.835151+00:00,arm64-darwin
10,hybrid_sign_pqc,ML-DSA-44,0.10466598905622959,12389.4,1014.2,3342,2026-03-27T13:30:16.835151+00:00,arm64-darwin
11,hybrid_sign_classical,RS256,0.7753749960102141,12389.4,1014.2,451,2026-03-27T13:30:16.835159+00:00,arm64-darwin
11,hybrid_sign_pqc,ML-DSA-44,0.08204102050513029,12389.4,1014.2,3342,2026-03-27T13:30:16.835159+00:00,arm64-darwin
12,hybrid_sign_classical,RS256,0.7823330233804882,12389.4,1014.2,451,2026-03-27T13:30:16.835161+00:00,arm64-darwin
12,hybrid_sign_pqc,ML-DSA-44,0.3243749961256981,12389.4,1014.2,3342,2026-03-27T13:30:16.835161+00:00,arm64-darwin
13,hybrid_sign_classical,RS256,0.815083971247077,12389.4,1014.2,451,2026-03-27T13:30:16.835163+00:00,arm64-darwin
13,hybrid_sign_pqc,ML-DSA-44,0.09866699110716581,12389.4,1014.2,3342,2026-03-27T13:30:16.835163+00:00,arm64-darwin
14,hybrid_sign_classical,RS256,0.8141670259647071,12389.4,1014.2,451,2026-03-27T13:30:16.835164+00:00,arm64-darwin
14,hybrid_sign_pqc,ML-DSA-44,0.08249998791143298,12389.4,1014.2,3342,2026-03-27T13:30:16.835164+00:00,arm64-darwin
15,hybrid_sign_classical,RS256,0.7903329678811133,12389.4,1014.2,451,2026-03-27T13:30:16.835169+00:00,arm64-darwin
15,hybrid_sign_pqc,ML-DSA-44,0.08820899529382586,12389.4,1014.2,3342,2026-03-27T13:30:16.835169+00:00,arm64-darwin
16,hybrid_sign_classical,RS256,0.8182089659385383,12389.4,1014.2,451,2026-03-27T13:30:16.835170+00:00,arm64-darwin
16,hybrid_sign_pqc,ML-DSA-44,0.1687919721007347,12389.4,1014.2,3342,2026-03-27T13:30:16.835170+00:00,arm64-darwin
17,hybrid_sign_classical,RS256,0.7706669857725501,12389.4,1014.2,451,2026-03-27T13:30:16.835172+00:00,arm64-darwin
17,hybrid_sign_pqc,ML-DSA-44,0.07529201684519649,12389.4,1014.2,3342,2026-03-27T13:30:16.835172+00:00,arm64-darwin
18,hybrid_sign_classical,RS256,0.7761250017210841,12389.4,1014.2,451,2026-03-27T13:30:16.835173+00:00,arm64-darwin
18,hybrid_sign_pqc,ML-DSA-44,0.10837503941729665,12389.4,1014.2,3342,2026-03-27T13:30:16.835173+00:00,arm64-darwin
19,hybrid_sign_classical,RS256,0.7909589912742376,12389.4,1014.2,451,2026-03-27T13:30:16.835179+00:00,arm64-darwin
19,hybrid_sign_pqc,ML-DSA-44,0.10541698429733515,12389.4,1014.2,3342,2026-03-27T13:30:16.835179+00:00,arm64-darwin
20,hybrid_sign_classical,RS256,0.7794589619152248,12389.4,1014.2,451,2026-03-27T13:30:16.835180+00:00,arm64-darwin
20,hybrid_sign_pqc,ML-DSA-44,0.33424998400732875,12389.4,1014.2,3342,2026-03-27T13:30:16.835180+00:00,arm64-darwin
21,hybrid_sign_classical,RS256,0.7867909735068679,12389.4,1014.2,451,2026-03-27T13:30:16.835182+00:00,arm64-darwin
21,hybrid_sign_pqc,ML-DSA-44,0.07937499321997166,12389.4,1014.2,3342,2026-03-27T13:30:16.835182+00:00,arm64-darwin
22,hybrid_sign_classical,RS256,1.8252499867230654,12389.4,1014.2,451,2026-03-27T13:30:16.835183+00:00,arm64-darwin
22,hybrid_sign_pqc,ML-DSA-44,0.09666598634794354,12389.4,1014.2,3342,2026-03-27T13:30:16.835183+00:00,arm64-darwin
23,hybrid_sign_classical,RS256,0.8162920130416751,12389.4,1014.2,451,2026-03-27T13:30:16.835188+00:00,arm64-darwin
23,hybrid_sign_pqc,ML-DSA-44,0.11045800056308508,12389.4,1014.2,3342,2026-03-27T13:30:16.835188+00:00,arm64-darwin
24,hybrid_sign_classical,RS256,0.8193749818019569,12389.4,1014.2,451,2026-03-27T13:30:16.835192+00:00,arm64-darwin
24,hybrid_sign_pqc,ML-DSA-44,0.12687500566244125,12389.4,1014.2,3342,2026-03-27T13:30:16.835192+00:00,arm64-darwin
25,hybrid_sign_classical,RS256,0.8194999536499381,12389.4,1014.2,451,2026-03-27T13:30:16.835197+00:00,arm64-darwin
25,hybrid_sign_pqc,ML-DSA-44,0.12866599718108773,12389.4,1014.2,3342,2026-03-27T13:30:16.835197+00:00,arm64-darwin
26,hybrid_sign_classical,RS256,0.792292004916817,12389.4,1014.2,451,2026-03-27T13:30:16.835198+00:00,arm64-darwin
26,hybrid_sign_pqc,ML-DSA-44,0.1282920129597187,12389.4,1014.2,3342,2026-03-27T13:30:16.835198+00:00,arm64-darwin
27,hybrid_sign_classical,RS256,0.800207955762744,12389.4,1014.2,451,2026-03-27T13:30:16.835203+00:00,arm64-darwin
27,hybrid_sign_pqc,ML-DSA-44,0.08362496737390757,12389.4,1014.2,3342,2026-03-27T13:30:16.835203+00:00,arm64-darwin
28,hybrid_sign_classical,RS256,0.8383750100620091,12389.4,1014.2,451,2026-03-27T13:30:16.835204+00:00,arm64-darwin
28,hybrid_sign_pqc,ML-DSA-44,0.19099999917671084,12389.4,1014.2,3342,2026-03-27T13:30:16.835204+00:00,arm64-darwin
29,hybrid_sign_classical,RS256,0.7778750150464475,12389.4,1014.2,451,2026-03-27T13:30:16.835205+00:00,arm64-darwin
29,hybrid_sign_pqc,ML-DSA-44,0.11179200373589993,12389.4,1014.2,3342,2026-03-27T13:30:16.835205+00:00,arm64-darwin
30,hybrid_sign_classical,RS256,0.7956249755807221,12389.4,1014.2,451,2026-03-27T13:30:16.835207+00:00,arm64-darwin
30,hybrid_sign_pqc,ML-DSA-44,0.1431669807061553,12389.4,1014.2,3342,2026-03-27T13:30:16.835207+00:00,arm64-darwin
31,hybrid_sign_classical,RS256,0.783999974373728,12389.4,1014.2,451,2026-03-27T13:30:16.835214+00:00,arm64-darwin
31,hybrid_sign_pqc,ML-DSA-44,0.09783299174159765,12389.4,1014.2,3342,2026-03-27T13:30:16.835214+00:00,arm64-darwin
32,hybrid_sign_classical,RS256,0.7954579778015614,12389.4,1014.2,451,2026-03-27T13:30:16.835216+00:00,arm64-darwin
32,hybrid_sign_pqc,ML-DSA-44,0.08941697888076305,12389.4,1014.2,3342,2026-03-27T13:30:16.835216+00:00,arm64-darwin
33,hybrid_sign_classical,RS256,0.7722500013187528,12389.4,1014.2,451,2026-03-27T13:30:16.835217+00:00,arm64-darwin
33,hybrid_sign_pqc,ML-DSA-44,0.13587501598522067,12389.4,1014.2,3342,2026-03-27T13:30:16.835217+00:00,arm64-darwin
34,hybrid_sign_classical,RS256,0.7984580006450415,12389.4,1014.2,451,2026-03-27T13:30:16.835219+00:00,arm64-darwin
34,hybrid_sign_pqc,ML-DSA-44,0.14816602924838662,12389.4,1014.2,3342,2026-03-27T13:30:16.835219+00:00,arm64-darwin
35,hybrid_sign_classical,RS256,0.9102500043809414,12389.4,1014.2,451,2026-03-27T13:30:16.835224+00:00,arm64-darwin
35,hybrid_sign_pqc,ML-DSA-44,0.11725001968443394,12389.4,1014.2,3342,2026-03-27T13:30:16.835224+00:00,arm64-darwin
36,hybrid_sign_classical,RS256,0.7833749987185001,12389.4,1014.2,451,2026-03-27T13:30:16.835225+00:00,arm64-darwin
36,hybrid_sign_pqc,ML-DSA-44,0.09816704550758004,12389.4,1014.2,3342,2026-03-27T13:30:16.835225+00:00,arm64-darwin
37,hybrid_sign_classical,RS256,0.7785839843563735,12389.4,1014.2,451,2026-03-27T13:30:16.835230+00:00,arm64-darwin
37,hybrid_sign_pqc,ML-DSA-44,0.0967090018093586,12389.4,1014.2,3342,2026-03-27T13:30:16.835230+00:00,arm64-darwin
38,hybrid_sign_classical,RS256,0.7846250082366168,12389.4,1014.2,451,2026-03-27T13:30:16.835231+00:00,arm64-darwin
38,hybrid_sign_pqc,ML-DSA-44,0.0874579418450594,12389.4,1014.2,3342,2026-03-27T13:30:16.835231+00:00,arm64-darwin
39,hybrid_sign_classical,RS256,0.7882500067353249,12389.4,1014.2,451,2026-03-27T13:30:16.835240+00:00,arm64-darwin
39,hybrid_sign_pqc,ML-DSA-44,0.14758296310901642,12389.4,1014.2,3342,2026-03-27T13:30:16.835240+00:00,arm64-darwin
40,hybrid_sign_classical,RS256,0.7982499664649367,12389.4,1014.2,451,2026-03-27T13:30:16.835241+00:00,arm64-darwin
40,hybrid_sign_pqc,ML-DSA-44,0.12062495807185769,12389.4,1014.2,3342,2026-03-27T13:30:16.835241+00:00,arm64-darwin
41,hybrid_sign_classical,RS256,0.7986249984242022,12389.4,1014.2,451,2026-03-27T13:30:16.835242+00:00,arm64-darwin
41,hybrid_sign_pqc,ML-DSA-44,0.08187501225620508,12389.4,1014.2,3342,2026-03-27T13:30:16.835242+00:00,arm64-darwin
42,hybrid_sign_classical,RS256,0.8539999835193157,12389.4,1014.2,451,2026-03-27T13:30:16.835244+00:00,arm64-darwin
42,hybrid_sign_pqc,ML-DSA-44,0.15883299056440592,12389.4,1014.2,3342,2026-03-27T13:30:16.835244+00:00,arm64-darwin
43,hybrid_sign_classical,RS256,0.8456659852527082,12389.4,1014.2,451,2026-03-27T13:30:16.835249+00:00,arm64-darwin
43,hybrid_sign_pqc,ML-DSA-44,0.09574997238814831,12389.4,1014.2,3342,2026-03-27T13:30:16.835249+00:00,arm64-darwin
44,hybrid_sign_classical,RS256,0.8194579859264195,12389.4,1014.2,451,2026-03-27T13:30:16.835251+00:00,arm64-darwin
44,hybrid_sign_pqc,ML-DSA-44,0.09362504351884127,12389.4,1014.2,3342,2026-03-27T13:30:16.835251+00:00,arm64-darwin
45,hybrid_sign_classical,RS256,0.7792090182192624,12389.4,1014.2,451,2026-03-27T13:30:16.835252+00:00,arm64-darwin
45,hybrid_sign_pqc,ML-DSA-44,0.0771670020185411,12389.4,1014.2,3342,2026-03-27T13:30:16.835252+00:00,arm64-darwin
46,hybrid_sign_classical,RS256,0.8225420024245977,12389.4,1014.2,451,2026-03-27T13:30:16.835254+00:00,arm64-darwin
46,hybrid_sign_pqc,ML-DSA-44,0.0869159703142941,12389.4,1014.2,3342,2026-03-27T13:30:16.835254+00:00,arm64-darwin
47,hybrid_sign_classical,RS256,0.7767079514451325,12389.4,1014.2,451,2026-03-27T13:30:16.835260+00:00,arm64-darwin
47,hybrid_sign_pqc,ML-DSA-44,0.08779199561104178,12389.4,1014.2,3342,2026-03-27T13:30:16.835260+00:00,arm64-darwin
48,hybrid_sign_classical,RS256,0.7842920022085309,12389.4,1014.2,451,2026-03-27T13:30:16.835262+00:00,arm64-darwin
48,hybrid_sign_pqc,ML-DSA-44,0.09487499482929707,12389.4,1014.2,3342,2026-03-27T13:30:16.835262+00:00,arm64-darwin
49,hybrid_sign_classical,RS256,0.8225829806178808,12389.4,1014.2,451,2026-03-27T13:30:16.835263+00:00,arm64-darwin
49,hybrid_sign_pqc,ML-DSA-44,0.0903749605640769,12389.4,1014.2,3342,2026-03-27T13:30:16.835263+00:00,arm64-darwin
50,hybrid_sign_classical,RS256,0.7892919820733368,12389.4,1014.2,451,2026-03-27T13:30:16.835264+00:00,arm64-darwin
50,hybrid_sign_pqc,ML-DSA-44,0.122375029604882,12389.4,1014.2,3342,2026-03-27T13:30:16.835264+00:00,arm64-darwin
51,hybrid_sign_classical,RS256,0.7762919995002449,12389.4,1014.2,451,2026-03-27T13:30:16.835270+00:00,arm64-darwin
51,hybrid_sign_pqc,ML-DSA-44,0.08862500544637442,12389.4,1014.2,3342,2026-03-27T13:30:16.835270+00:00,arm64-darwin
52,hybrid_sign_classical,RS256,0.8122079889290035,12389.4,1014.2,451,2026-03-27T13:30:16.835274+00:00,arm64-darwin
52,hybrid_sign_pqc,ML-DSA-44,0.1616250374354422,12389.4,1014.2,3342,2026-03-27T13:30:16.835274+00:00,arm64-darwin
53,hybrid_sign_classical,RS256,0.9922499884851277,12389.4,1014.2,451,2026-03-27T13:30:16.835276+00:00,arm64-darwin
53,hybrid_sign_pqc,ML-DSA-44,0.10008295066654682,12389.4,1014.2,3342,2026-03-27T13:30:16.835276+00:00,arm64-darwin
54,hybrid_sign_classical,RS256,1.7607089830562472,12389.4,1014.2,451,2026-03-27T13:30:16.835277+00:00,arm64-darwin
54,hybrid_sign_pqc,ML-DSA-44,0.10312499944120646,12389.4,1014.2,3342,2026-03-27T13:30:16.835277+00:00,arm64-darwin
55,hybrid_sign_classical,RS256,0.7697920082136989,12389.4,1014.2,451,2026-03-27T13:30:16.835282+00:00,arm64-darwin
55,hybrid_sign_pqc,ML-DSA-44,0.08429196896031499,12389.4,1014.2,3342,2026-03-27T13:30:16.835282+00:00,arm64-darwin
56,hybrid_sign_classical,RS256,0.7711670477874577,12389.4,1014.2,451,2026-03-27T13:30:16.835284+00:00,arm64-darwin
56,hybrid_sign_pqc,ML-DSA-44,0.07895799353718758,12389.4,1014.2,3342,2026-03-27T13:30:16.835284+00:00,arm64-darwin
57,hybrid_sign_classical,RS256,0.8092080242931843,12389.4,1014.2,451,2026-03-27T13:30:16.835285+00:00,arm64-darwin
57,hybrid_sign_pqc,ML-DSA-44,0.07537496276199818,12389.4,1014.2,3342,2026-03-27T13:30:16.835285+00:00,arm64-darwin
58,hybrid_sign_classical,RS256,0.7806249777786434,12389.4,1014.2,451,2026-03-27T13:30:16.835286+00:00,arm64-darwin
58,hybrid_sign_pqc,ML-DSA-44,0.1805420033633709,12389.4,1014.2,3342,2026-03-27T13:30:16.835286+00:00,arm64-darwin
59,hybrid_sign_classical,RS256,0.7942499942146242,12389.4,1014.2,451,2026-03-27T13:30:16.835293+00:00,arm64-darwin
59,hybrid_sign_pqc,ML-DSA-44,0.11120899580419064,12389.4,1014.2,3342,2026-03-27T13:30:16.835293+00:00,arm64-darwin
60,hybrid_sign_classical,RS256,0.7984999683685601,12389.4,1014.2,451,2026-03-27T13:30:16.835294+00:00,arm64-darwin
60,hybrid_sign_pqc,ML-DSA-44,0.15312503091990948,12389.4,1014.2,3342,2026-03-27T13:30:16.835294+00:00,arm64-darwin
61,hybrid_sign_classical,RS256,0.7733330130577087,12389.4,1014.2,451,2026-03-27T13:30:16.835296+00:00,arm64-darwin
61,hybrid_sign_pqc,ML-DSA-44,0.1941670197993517,12389.4,1014.2,3342,2026-03-27T13:30:16.835296+00:00,arm64-darwin
62,hybrid_sign_classical,RS256,0.7640839903615415,12389.4,1014.2,451,2026-03-27T13:30:16.835297+00:00,arm64-darwin
62,hybrid_sign_pqc,ML-DSA-44,0.10200001997873187,12389.4,1014.2,3342,2026-03-27T13:30:16.835297+00:00,arm64-darwin
63,hybrid_sign_classical,RS256,0.7678340189158916,12389.4,1014.2,451,2026-03-27T13:30:16.835303+00:00,arm64-darwin
63,hybrid_sign_pqc,ML-DSA-44,0.08987501496449113,12389.4,1014.2,3342,2026-03-27T13:30:16.835303+00:00,arm64-darwin
64,hybrid_sign_classical,RS256,0.7721659494563937,12389.4,1014.2,451,2026-03-27T13:30:16.835305+00:00,arm64-darwin
64,hybrid_sign_pqc,ML-DSA-44,0.09250000584870577,12389.4,1014.2,3342,2026-03-27T13:30:16.835305+00:00,arm64-darwin
65,hybrid_sign_classical,RS256,0.7855420117266476,12389.4,1014.2,451,2026-03-27T13:30:16.835310+00:00,arm64-darwin
65,hybrid_sign_pqc,ML-DSA-44,0.08391699520871043,12389.4,1014.2,3342,2026-03-27T13:30:16.835310+00:00,arm64-darwin
66,hybrid_sign_classical,RS256,0.7662500138394535,12389.4,1014.2,451,2026-03-27T13:30:16.835311+00:00,arm64-darwin
66,hybrid_sign_pqc,ML-DSA-44,0.08699996396899223,12389.4,1014.2,3342,2026-03-27T13:30:16.835311+00:00,arm64-darwin
67,hybrid_sign_classical,RS256,0.7763329776935279,12389.4,1014.2,451,2026-03-27T13:30:16.835318+00:00,arm64-darwin
67,hybrid_sign_pqc,ML-DSA-44,0.09729102021083236,12389.4,1014.2,3342,2026-03-27T13:30:16.835318+00:00,arm64-darwin
68,hybrid_sign_classical,RS256,0.78037497587502,12389.4,1014.2,451,2026-03-27T13:30:16.835319+00:00,arm64-darwin
68,hybrid_sign_pqc,ML-DSA-44,0.08270802209153771,12389.4,1014.2,3342,2026-03-27T13:30:16.835319+00:00,arm64-darwin
69,hybrid_sign_classical,RS256,0.7794590201228857,12389.4,1014.2,451,2026-03-27T13:30:16.835321+00:00,arm64-darwin
69,hybrid_sign_pqc,ML-DSA-44,0.1052080187946558,12389.4,1014.2,3342,2026-03-27T13:30:16.835321+00:00,arm64-darwin
70,hybrid_sign_classical,RS256,0.7937090122140944,12389.4,1014.2,451,2026-03-27T13:30:16.835322+00:00,arm64-darwin
70,hybrid_sign_pqc,ML-DSA-44,0.09699998190626502,12389.4,1014.2,3342,2026-03-27T13:30:16.835322+00:00,arm64-darwin
71,hybrid_sign_classical,RS256,0.7653749780729413,12389.4,1014.2,451,2026-03-27T13:30:16.835325+00:00,arm64-darwin
71,hybrid_sign_pqc,ML-DSA-44,0.12408301699906588,12389.4,1014.2,3342,2026-03-27T13:30:16.835325+00:00,arm64-darwin
72,hybrid_sign_classical,RS256,0.789417012128979,12389.4,1014.2,451,2026-03-27T13:30:16.835327+00:00,arm64-darwin
72,hybrid_sign_pqc,ML-DSA-44,0.07883302168920636,12389.4,1014.2,3342,2026-03-27T13:30:16.835327+00:00,arm64-darwin
73,hybrid_sign_classical,RS256,0.7773329853080213,12389.4,1014.2,451,2026-03-27T13:30:16.835329+00:00,arm64-darwin
73,hybrid_sign_pqc,ML-DSA-44,0.14879199443385005,12389.4,1014.2,3342,2026-03-27T13:30:16.835329+00:00,arm64-darwin
74,hybrid_sign_classical,RS256,0.7889590342529118,12389.4,1014.2,451,2026-03-27T13:30:16.835330+00:00,arm64-darwin
74,hybrid_sign_pqc,ML-DSA-44,0.14600000577047467,12389.4,1014.2,3342,2026-03-27T13:30:16.835330+00:00,arm64-darwin
75,hybrid_sign_classical,RS256,0.783667026553303,12389.4,1014.2,451,2026-03-27T13:30:16.835338+00:00,arm64-darwin
75,hybrid_sign_pqc,ML-DSA-44,0.14837499475106597,12389.4,1014.2,3342,2026-03-27T13:30:16.835338+00:00,arm64-darwin
76,hybrid_sign_classical,RS256,0.7721670554019511,12389.4,1014.2,451,2026-03-27T13:30:16.835340+00:00,arm64-darwin
76,hybrid_sign_pqc,ML-DSA-44,0.08899997919797897,12389.4,1014.2,3342,2026-03-27T13:30:16.835340+00:00,arm64-darwin
77,hybrid_sign_classical,RS256,0.7772910175845027,12389.4,1014.2,451,2026-03-27T13:30:16.835341+00:00,arm64-darwin
77,hybrid_sign_pqc,ML-DSA-44,0.07570895832031965,12389.4,1014.2,3342,2026-03-27T13:30:16.835341+00:00,arm64-darwin
78,hybrid_sign_classical,RS256,0.781084003392607,12389.4,1014.2,451,2026-03-27T13:30:16.835343+00:00,arm64-darwin
78,hybrid_sign_pqc,ML-DSA-44,0.10199996177107096,12389.4,1014.2,3342,2026-03-27T13:30:16.835343+00:00,arm64-darwin
79,hybrid_sign_classical,RS256,0.7712920196354389,12389.4,1014.2,451,2026-03-27T13:30:16.835346+00:00,arm64-darwin
79,hybrid_sign_pqc,ML-DSA-44,0.08387496927753091,12389.4,1014.2,3342,2026-03-27T13:30:16.835346+00:00,arm64-darwin
80,hybrid_sign_classical,RS256,0.7819579914212227,12389.4,1014.2,451,2026-03-27T13:30:16.835347+00:00,arm64-darwin
80,hybrid_sign_pqc,ML-DSA-44,0.167582998983562,12389.4,1014.2,3342,2026-03-27T13:30:16.835347+00:00,arm64-darwin
81,hybrid_sign_classical,RS256,0.7816249853931367,12389.4,1014.2,451,2026-03-27T13:30:16.835349+00:00,arm64-darwin
81,hybrid_sign_pqc,ML-DSA-44,0.20741700427606702,12389.4,1014.2,3342,2026-03-27T13:30:16.835349+00:00,arm64-darwin
82,hybrid_sign_classical,RS256,0.7926669786684215,12389.4,1014.2,451,2026-03-27T13:30:16.835350+00:00,arm64-darwin
82,hybrid_sign_pqc,ML-DSA-44,0.12325000716373324,12389.4,1014.2,3342,2026-03-27T13:30:16.835350+00:00,arm64-darwin
83,hybrid_sign_classical,RS256,0.802875030785799,12389.4,1014.2,451,2026-03-27T13:30:16.835353+00:00,arm64-darwin
83,hybrid_sign_pqc,ML-DSA-44,0.09883299935609102,12389.4,1014.2,3342,2026-03-27T13:30:16.835353+00:00,arm64-darwin
84,hybrid_sign_classical,RS256,0.7906669634394348,12389.4,1014.2,451,2026-03-27T13:30:16.835355+00:00,arm64-darwin
84,hybrid_sign_pqc,ML-DSA-44,0.0849170028232038,12389.4,1014.2,3342,2026-03-27T13:30:16.835355+00:00,arm64-darwin
85,hybrid_sign_classical,RS256,0.7881670026108623,12389.4,1014.2,451,2026-03-27T13:30:16.835356+00:00,arm64-darwin
85,hybrid_sign_pqc,ML-DSA-44,0.12395804515108466,12389.4,1014.2,3342,2026-03-27T13:30:16.835356+00:00,arm64-darwin
86,hybrid_sign_classical,RS256,1.8041249713860452,12389.4,1014.2,451,2026-03-27T13:30:16.835358+00:00,arm64-darwin
86,hybrid_sign_pqc,ML-DSA-44,0.0754999928176403,12389.4,1014.2,3342,2026-03-27T13:30:16.835358+00:00,arm64-darwin
87,hybrid_sign_classical,RS256,0.788707984611392,12389.4,1014.2,451,2026-03-27T13:30:16.835361+00:00,arm64-darwin
87,hybrid_sign_pqc,ML-DSA-44,0.09379198309034109,12389.4,1014.2,3342,2026-03-27T13:30:16.835361+00:00,arm64-darwin
88,hybrid_sign_classical,RS256,0.7865410298109055,12389.4,1014.2,451,2026-03-27T13:30:16.835363+00:00,arm64-darwin
88,hybrid_sign_pqc,ML-DSA-44,0.0777090317569673,12389.4,1014.2,3342,2026-03-27T13:30:16.835363+00:00,arm64-darwin
89,hybrid_sign_classical,RS256,0.8335839956998825,12389.4,1014.2,451,2026-03-27T13:30:16.835364+00:00,arm64-darwin
89,hybrid_sign_pqc,ML-DSA-44,0.12045796029269695,12389.4,1014.2,3342,2026-03-27T13:30:16.835364+00:00,arm64-darwin
90,hybrid_sign_classical,RS256,0.7899160264059901,12389.4,1014.2,451,2026-03-27T13:30:16.835366+00:00,arm64-darwin
90,hybrid_sign_pqc,ML-DSA-44,0.08333299774676561,12389.4,1014.2,3342,2026-03-27T13:30:16.835366+00:00,arm64-darwin
91,hybrid_sign_classical,RS256,0.7925839745439589,12389.4,1014.2,451,2026-03-27T13:30:16.835367+00:00,arm64-darwin
91,hybrid_sign_pqc,ML-DSA-44,0.11308398097753525,12389.4,1014.2,3342,2026-03-27T13:30:16.835367+00:00,arm64-darwin
92,hybrid_sign_classical,RS256,0.8072080090641975,12389.4,1014.2,451,2026-03-27T13:30:16.835369+00:00,arm64-darwin
92,hybrid_sign_pqc,ML-DSA-44,0.12762501137331128,12389.4,1014.2,3342,2026-03-27T13:30:16.835369+00:00,arm64-darwin
93,hybrid_sign_classical,RS256,0.7992910104803741,12389.4,1014.2,451,2026-03-27T13:30:16.835371+00:00,arm64-darwin
93,hybrid_sign_pqc,ML-DSA-44,0.09445799514651299,12389.4,1014.2,3342,2026-03-27T13:30:16.835371+00:00,arm64-darwin
94,hybrid_sign_classical,RS256,0.8743749931454659,12389.4,1014.2,451,2026-03-27T13:30:16.835372+00:00,arm64-darwin
